49611,Repair of omphalocele (Gross type operation); second stage
49650,"Laparoscopy, surgical; repair initial inguinal hernia"
49651,"Laparoscopy, surgical; repair recurrent inguinal hernia"
49652,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); reducible"
49653,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); incarcerated or strangulated"
49654,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); reducible"
49655,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); incarcerated or strangulated"
49656,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); reducible"
49657,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); incarcerated or strangulated"
49659,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy"
27125,"Hemiarthroplasty, hip, partial (eg, femoral stem prosthesis, bipolar arthroplasty)"
27130,"Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip arthroplasty), with or without autograft or allograft"
27132,"Conversion of previous hip surgery to total hip arthroplasty, with or without autograft or allograft"
27134,"Revision of total hip arthroplasty; both components, with or without autograft or allograft "
27137,"Revision of total hip arthroplasty; acetabular component only, with or without autograft or allograft "
27138,"Revision of total hip arthroplasty; femoral component only, with or without allograft"
27236,"Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement"
33945,"Heart transplant, with or without recipient cardiectomy  "
33927,Implantation of a total replacement heart system (artificial heart) with recipient cardiectomy
33928,Removal and replacement of total replacement heart system (artificial heart)
58150,"Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s)"
58152,"Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s); with colpo-urethrocystopexy (eg, Marshall-Marchetti-Krantz, Burch)"
58180,"Supracervical abdominal hysterectomy (subtotal hysterectomy), with or without removal of tube(s), with or without removal of ovary(s)"
58200,"Total abdominal hysterectomy, including partial vaginectomy, with para-aortic and pelvic lymph node sampling, with or without removal of tube(s), with or without removal of ovary(s)"
58210,"Radical abdominal hysterectomy, with bilateral total pelvic lymphadenectomy and para-aortic lymph node sampling (biopsy), with or without removal of tube(s), with or without removal of ovary(s)"
58240,"Pelvic exenteration for gynecologic malignancy, with total abdominal hysterectomy or cervicectomy, with or without removal of tube(s), with or without removal of ovary(s), with removal of bladder and ureteral transplantations, and/or abdominoperineal resection of rectum and colon and colostomy, or any combination thereof"
58541,"Laparoscopy, surgical, supracervical hysterectomy, for uterus 250 g or less"
58542,"Laparoscopy, surgical, supracervical hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)"
58543,"Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g"
58544,"Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)"
58548,"Laparoscopy, surgical, with radical hysterectomy, with bilateral total pelvic lymphadenectomy and para-aortic lymph node sampling (biopsy), with removal of tube(s) and ovary(s), if performed"
58570,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less"
58571,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)"
58572,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g"
58573,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)"
58951,"Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy; with total abdominal hysterectomy, pelvic and limited para-aortic lymphadenectomy"
58953,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking"
58954,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking; with pelvic lymphadenectomy and limited para-aortic lymphadenectomy"
58956,"Bilateral salpingo-oophorectomy with total omentectomy, total abdominal hysterectomy for malignancy"
59525,Subtotal or total hysterectomy after cesarean delivery
58575,"Laparoscopy, surgical, total hysterectomy for resection of malignancy (tumor debulking), with omentectomy including salpingo-oophorectomy, unilateral or bilateral, when performed"
27438,"Arthroplasty, patella; with prosthesis"
27440,"Arthroplasty, knee, tibial plateau"
27441,"Arthroplasty, knee, tibial plateau; with debridement and partial synovectomy"
27442,"Arthroplasty, femoral condyles or tibial plateau(s), knee"
27443,"Arthroplasty, femoral condyles or tibial plateau(s), knee; with debridement and partial synovectomy"
27445,"Arthroplasty, knee, hinge prosthesis (eg, Walldius type)"
27446,"Arthroplasty, knee, condyle and plateau; medial OR lateral compartment"
27447,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)"
27486,"Revision of total knee athroplasty, with or without allograft, one component"
27487,"Revision of total knee arthroplasty, with or without allograft; femoral and entire tibial component"
50340,Recipient nephrectomy (separate procedure)  
50360,"Renal allotransplantation, implantation of graft; without recipient nephrectomy "
50365,"Renal allotransplantation, implantation of graft; with recipient nephrectomy "
50380,"Renal autotransplantation, reimplantation of kidney "
22220,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; cervical"
22222,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; thoracic"
22224,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; lumbar"
22856,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection); single interspace, cervical"
22857,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), single interspace, lumbar"
22861,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; cervical"
22862,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; lumbar"
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level "
62287,"Decompression procedure, percutaneous, of nucleus pulposus of intervertebral disc, any method utilizing needle based technique to remove disc material under fluoroscopic imaging or other form of indirect visualization, with the use of an endoscope, with discography and/or epidural injection(s) at the treated level(s), when performed, single or multiple levels, lumbar"
62351,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; with laminectomy"
63001,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; cervical"
63003,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; thoracic"
63005,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; lumbar, except for spondylolisthesis"
63011,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; sacral"
63012,"Laminectomy with removal of abnormal facets and/or pars inter-articularis with decompression of cauda equina and nerve roots for spondylolisthesis, lumbar (Gill type procedure)"
63015,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; cervical"
63016,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; thoracic"
63017,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; lumbar"
63020,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; 1 interspace, cervical"
63030,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; 1 interspace, lumbar"
63035,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; each additional interspace, cervical or lumbar (List separately in addition to code for primary procedure)"
63040,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc, reexploration, single interspace; cervical"
63042,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc, reexploration, single interspace; lumbar"
63045,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; cervical"
63046,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; thoracic"
63047,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; lumbar"
63048,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; each additional segment, cervical, thoracic, or lumbar (List separately in addition to code for primary procedure)"
63050,"Laminoplasty, cervical, with decompression of the spinal cord, 2 or more vertebral segments;"
63051,"Laminoplasty, cervical, with decompression of the spinal cord, 2 or more vertebral segments; with reconstruction of the posterior bony elements (including the application of bridging bone graft and non-segmental fixation devices [eg, wire, suture, mini-plates], when performed)"
63055,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; thoracic"
63056,"lumbar (including transfacet, or lateral extraforaminal approach) (eg, far lateral herniated intervertebral disc"
63064,"Costovertebral approach with decompression of spinal cord or nerve root(s), (eg, herniated intervertebral disc), thoracic; single segment"
63075,"Discectomy, anterior, with decompression of spinal cord and/or nerve root(s), including osteophytectomy; cervical, single interspace"
63077,"Discectomy, anterior, with decompression of spinal cord and/or nerve root(s), including osteophytectomy; thoracic, single interspace"
63081,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, single segment"
63082,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, each additional segment (List separately in addition to code for primary procedure)"
63085,"Vertebral corpectomy (vertebral body resection), partial or complete, transthoracic approach with decompression of spinal cord and/or nerve root(s); thoracic, single segment"
63086,"Vertebral corpectomy (vertebral body resection), partial or complete, transthoracic approach with decompression of spinal cord and/or nerve root(s); thoracic, each additional segment (List separately in addition to code for primary procedure)"
63087,"Vertebral corpectomy (vertebral body resection), partial or complete, combined thoracolumbar approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic or lumbar; single segment"
63088,"Vertebral corpectomy (vertebral body resection), partial or complete, combined thoracolumbar approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic or lumbar; each additional segment (List separately in addition to code for primary procedure)"
63090,"Vertebral corpectomy (vertebral body resection), partial or complete, transperitoneal or retroperitoneal approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic, lumbar, or sacral; single segment"
63091,"Vertebral corpectomy (vertebral body resection), partial or complete, transperitoneal or retroperitoneal approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic, lumbar, or sacral; each additional segment (List separately in addition to code for primary procedure)"
63101,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic, single segment"
63102,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); lumbar, single segment"
63103,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic or lumbar, each additional segment (List separately in addition to code for primary procedure)"
63170,"Laminectomy with myelotomy (eg, Bischof or DREZ type), cervical, thoracic, or thoracolumbar"
63172,Laminectomy with drainage of intramedullary cyst/syrinx; to subarachnoid space
63173,Laminectomy with drainage of intramedullary cyst/syrinx; to peritoneal or pleural space
63180,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; 1 or 2 segments"
63182,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; more than 2 segments"
63185,Laminectomy with rhizotomy; 1 or 2 segments
63190,Laminectomy with rhizotomy; more than 2 segments
63191,Laminectomy with section of spinal accessory nerve
63194,"Laminectomy with cordotomy, with section of 1 spinothalamic tract, 1 stage; cervical"
63195,"Laminectomy with cordotomy, with section of 1 spinothalamic tract, 1 stage; thoracic"
63196,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; cervical"
63197,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; thoracic"
63198,"Laminectomy with cordotomy with section of both spinothalamic tracts, 2 stages within 14 days; cervical"
0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level"
0202T,"Posterior vertebral joint(s) arthroplasty (eg, facet joint[s] replacement), including facetectomy, laminectomy, foraminotomy, and vertebral column fixation, injection of bone cement, when performed, including fluoroscopy, single level, lumbar spine"
0219T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; cervical"
0220T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; thoracic"
0221T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; lumbar"
0375T,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection), cervical, three or more levels"
47135,"Liver allotransplantation; orthotopic, partial or whole, from cadaver or living donor, any age "
47399,"Unlisted procedure, liver"
31300,"Laryngotomy (thyrotomy, laryngofissure); with removal of tumor or laryngocele, cordectomy "
31365,"Laryngectomy; total, with radical neck dissection  "
31367,"Laryngectomy; subtotal supraglottic, without radical neck dissection  "
31368,"Laryngectomy; subtotal supraglottic, with radical neck dissection  "
31370,Partial laryngectomy (hemilaryngectomy); horizontal  
31375,Partial laryngectomy (hemilaryngectomy); laterovertical
31380,Partial laryngectomy (hemilaryngectomy); anterovertical  
31382,Partial laryngectomy (hemilaryngectomy); antero-latero-vertical  
31390,"Pharyngolaryngectomy, with radical neck dissection; without reconstruction  "
31395,"Pharyngolaryngectomy, with radical neck dissection; with reconstruction  "
31400,"Arytenoidectomy or arytenoidopexy, external approach  "
31420,Epiglottidectomy 
31551,"Laryngoplasty; for laryngeal stenosis, with graft, without indwelling stent placement, younger than 12 years of age"
31552,"Laryngoplasty; for laryngeal stenosis, with graft, without indwelling stent placement, age 12 years or older "
31553,"Laryngoplasty; for laryngeal stenosis, with graft, with indwelling stent placement, younger than 12 years of age "
31554,"Laryngoplasty; for laryngeal stenosis, with graft, with indwelling stent placement, age 12 years or older"
31560,"Laryngoscopy, direct, operative, with arytenoidectomy;  "
31561,"Laryngoscopy, direct, operative, with arytenoidectomy; with operating microscope or telescope "
31591,"Laryngoplasty, medialization, unilateral "
31592,Cricotracheal resection
31599,"Unlisted procedure, larynx  "
38308,Lymphangiotomy or other operations on lymphatic channels  
38542,"Dissection, deep jugular node(s)  "
38720,Cervical lymphadenectomy (complete)  
38724,Cervical lymphadenectomy (modified radical neck dissection)  
41135,"Glossectomy; partial, with unilateral radical neck dissection  "
41140,"Glossectomy; complete or total, with or without tracheostomy, without radical neck dissection  "
41145,"Glossectomy; complete or total, with or without tracheostomy, with unilateral radical neck dissection  "
41155,"Glossectomy; composite procedure with resection floor of mouth, mandibular resection, and radical neck dissection (Commando type) "
42420,"Excision of parotid tumor or parotid gland; total, with dissection and preservation of facial nerve  "
42425,"Excision of parotid tumor or parotid gland; total, en bloc removal with sacrifice of facial nerve  "
42426,"Excision of parotid tumor or parotid gland; total, with unilateral radical neck dissection  "
69150,Radical excision external auditory canal lesion; without neck dissection  
69155,Radical excision external auditory canal lesion; with neck dissection  
50010," Renal exploration, not necessitating other specific procedures  "
50020,"Drainage of perirenal or renal abscess, open  "
50040,"Nephrostomy, nephrotomy with drainage  "
50045,"Nephrotomy, with exploration  "
50060,Nephrolithotomy; removal of calculus  
50065,Nephrolithotomy; secondary surgical operation for calculus  
50070,Nephrolithotomy; complicated by congenital kidney abnormality  
50075,Nephrolithotomy; removal of large staghorn calculus filling renal pelvis and calyces (including anatrophic pyelolithotomy)  
50120,Pyelotomy; with exploration  
50125,"Pyelotomy; with drainage, pyelostomy  "
50130,"Pyelotomy; with removal of calculus (pyelolithotomy, pelviolithotomy, including coagulum pyelolithotomy)  "
50135,"Pyelotomy; complicated (e.g., secondary operation, congenital kidney abnormality)  "
50205,Renal biopsy; by surgical exposure of kidney 
50220,"Nephrectomy, including partial ureterectomy, any open approach including rib resection;  "
50225,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; complicated because of previous surgery on same kidney  "
50230,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; radical, with regional lymphadenectomy and/or vena caval thrombectomy  "
50234,Nephrectomy with total ureterectomy and bladder cuff; through same incision  
50236,Nephrectomy with total ureterectomy and bladder cuff; through separate incision  
50240,"Nephrectomy, partial  "
50250,"Ablation, open, 1 or more renal mass lesion(s), cryosurgical, including intraoperative ultrasound guidance and monitoring, if performed "
50280,Excision or unroofing of cyst(s) of kidney 
50290,Excision of perinephric cyst  
50320,"Donor nephrectomy (including cold preservation); open, from living donor  "
50400,"Pyeloplasty (Foley Y-pyeloplasty), plastic operation on renal pelvis, with or without plastic operation on ureter, nephropexy, nephrostomy, pyelostomy, or ureteral splinting; simple "
50405,"Pyeloplasty (Foley Y-pyeloplasty), plastic operation on renal pelvis, with or without plastic operation on ureter, nephropexy, nephrostomy, pyelostomy, or ureteral splinting; complicated (congenital kidney abnormality, secondary pyeloplasty, solitary kidney, calycoplasty) "
50541,"Laparoscopy, surgical; ablation of renal cysts "
50542,"Laparoscopy, surgical; ablation of renal mass lesion(s), including intraoperative ultrasound guidance and monitoring, when performed "
50543,"Laparoscopy, surgical; partial nephrectomy  "
50545,"Laparoscopy, surgical; radical nephrectomy (includes removal of Gerota's fascia and surrounding fatty tissue, removal of regional lymph nodes, and adrenalectomy)  "
50546,"Laparoscopy, surgical; nephrectomy, including partial ureterectomy  "
50547,"Laparoscopy, surgical; donor nephrectomy (including cold preservation), from living donor  "
50548,"Laparoscopy, surgical; nephrectomy with total ureterectomy  "
50549,Unlisted laparoscopic nephrectomy
58660,"Laparoscopy, surgical; with lysis of adhesions (salpingolysis, ovariolysis) (separate procedure) "
58661,"Laparoscopy, surgical; with removal of adnexal structures (partial or total oophorectomy and/or salpingectomy)  "
58662,"Laparoscopy, surgical; with fulguration or excision of lesions of the ovary, pelvic viscera, or peritoneal surface by any method "
58679,"Unlisted laparoscopy procedure, oviduct, ovary  "
58720,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)  "
58740,"Lysis of adhesions (salpingolysis, ovariolysis) "
58800,"Drainage of ovarian cyst(s), unilateral or bilateral (separate procedure); vaginal approach  "
58805,"Drainage of ovarian cyst(s), unilateral or bilateral (separate procedure); abdominal approach  "
58820,"Drainage of ovarian abscess; vaginal approach, open  "
58822,Drainage of ovarian abscess; abdominal approach  
58825,"Transposition, ovary(s)  "
58900,"Biopsy of ovary, unilateral or bilateral (separate procedure)  "
58920,"Wedge resection or bisection of ovary, unilateral or bilateral  "
58925,"Ovarian cystectomy, unilateral or bilateral  "
58940,"Oophorectomy, partial or total, unilateral or bilateral;"
58943,"Oophorectomy, partial or total, unilateral or bilateral; for ovarian, tubal or primary peritoneal malignancy, with para-aortic and pelvic lymph node biopsies, peritoneal washings, peritoneal biopsies, diaphragmatic assessments, with or without salpingectomy(s), with or without omentectomy  "
58950,"Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy;  "
58952,"Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy; with radical dissection for debulking (i.e., radical excision or destruction, intra-abdominal or retroperitoneal tumors)  "
58970,"Follicle puncture for oocyte retrieval, any method  "
33202,"Insertion of epicardial electrode(s); open incision (e.g., thoracotomy, median sternotomy, subxiphoid approach)"
33203,"Insertion of epicardial electrode(s); endoscopic approach (e.g., thoracoscopy, pericardioscopy)"
33206,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial 
33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular 
33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular 
33212,Insertion of pacemaker pulse generator only; with existing single lead 
33213,Insertion of pacemaker pulse generator only; with existing dual leads 
33214," Upgrade of implanted pacemaker system, conversion of single chamber system to dual chamber system (includes removal of previously placed pulse generator, testing of existing lead, insertion of new lead, insertion of new pulse generator) "
33215,Repositioning of previously implanted transvenous pacemaker or implantable defibrillator (right atrial or right ventricular) electrode
33216,"Insertion of a single transvenous electrode, permanent pacemaker or implantable defibrillator "
33217,"Insertion of 2 transvenous electrodes, permanent pacemaker or implantable defibrillator "
33218,"Repair of single transvenous electrode, permanent pacemaker or implantable defibrillator "
33220,Repair of 2 transvenous electrodes for permanent pacemaker or implantable defibrillator 
33221,Insertion of pacemaker pulse generator only; with existing multiple leads 
33222,Relocation of skin pocket for pacemaker 
33223,Relocation of skin pocket for implantable defibrillator 
33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of existing generator)"
33225,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (e.g., for upgrade to dual chamber system) (List separately in addition to code for primary procedure)"
33226,"Repositioning of previously implanted cardiac venous system (left ventricular) electrode (including removal, insertion and/or replacement of existing generator)"
33227,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; single lead system 
33228,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; dual lead system 
33229,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; multiple lead system 
33230,Insertion of implantable defibrillator pulse generator only; with existing dual leads 
33231,Insertion of implantable defibrillator pulse generator only; with existing multiple leads 
33233,Removal of permanent pacemaker pulse generator only 
33234,"Removal of transvenous pacemaker electrode(s); single lead system, atrial or ventricular "
33235,Removal of transvenous pacemaker electrode(s); dual lead system 
33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular"
33237,Removal of permanent epicardial pacemaker and electrodes by thoracotomy; dual lead system
33238,Removal of permanent transvenous electrode(s) by thoracotomy
33240,Insertion of implantable defibrillator pulse generator only; with existing single lead 
33241,Removal of implantable defibrillator pulse generator only 
33243,Removal of single or dual chamber implantable defibrillator electrode(s); by thoracotomy
33244,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; by transvenous extraction 
33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber "
33262,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; single lead system 
33263,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; dual lead system 
33264,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; multiple lead system 
33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming or reprogramming of sensing or therapeutic parameters, when performed"
33271,Insertion of subcutaneous implantable defibrillator electrode
33272,Removal of subcutaneous implantable defibrillator electrode
33273,Repositioning of previously implanted subcutaneous implantable defibrillator electrode
55705,"Biopsy, prostate; incisional, any approach"
55810,"Prostatectomy, perineal radical"
55812,"Prostatectomy, perineal radical; with lymph node biopsy(s) (limited pelvic lymphadenectomy)"
55815,"Prostatectomy, perineal radical; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric and obturator nodes"
55821,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); suprapubic, subtotal, 1 or 2 stages"
55831,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); retropubic, subtotal"
55840,"Prostatectomy, retropubic radical, with or without nerve sparing;"
55842,"Prostatectomy, retropubic radical, with or without nerve sparing; with lymph node biopsy(s) (limited pelvic lymphadenectomy)"
55845,"Prostatectomy, retropubic radical, with or without nerve sparing; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes"
55866,"Laparoscopy, surgical prostatectomy, retropubic radical, including nerve sparing, includes robotic assistance, when performed"
35512,Bypass graft subclavian- brachial
35516,"Bypass graft, with vein; subclavian-axillary"
35518,"Bypass graft, with vein; axillary-axillary"
35521,"Bypass graft, with vein; axillary-femoral"
35522,"Bypass graft, with vein; axillary-brachial"
35523,"Bypass graft, with vein; brachial-ulnar or -radial"
35525,"Bypass graft, with vein; brachial-brachial"
35533,"Bypass graft, with vein; axillary-femoral-femoral"
35556,"Bypass graft, with vein; femoral-popliteal"
35558,"Bypass graft, with vein; femoral-femoral"
35566,"Bypass graft, with vein; femoral-anterior tibial, posterior tibial, peroneal artery or other distal vessels"
35570,"Bypass graft, with vein; tibial-tibial, peroneal-tibial, or tibial/peroneal trunk-tibial"
35571,"Bypass graft, with vein; popliteal-tibial, -peroneal artery or other distal vessels"
35583,In-situ vein bypass; femoral-popliteal
35585,"In-situ vein bypass; femoral-anterior tibial, posterior tibial, or peroneal artery"
35587,"In-situ vein bypass; popliteal-tibial, peroneal"
35616,"Bypass graft, with other than vein; subclavian-axillary"
35621,"Bypass graft, with other than vein; axillary-femoral"
35623,"Bypass graft, with other than vein; axillary-popliteal or -tibial"
35650,"Bypass graft, with other than vein; axillary-axillary"
35654,"Bypass graft, with other than vein; axillary-femoral-femoral"
35656,"Bypass graft, with other than vein; femoral-popliteal"
35661,"Bypass graft, with other than vein; femoral-femoral"
35666,"Bypass graft, with other than vein; femoral-anterior tibial, posterior tibial, or peroneal artery"
35671,"Bypass graft, with other than vein; popliteal-tibial or -peroneal artery"
35686,Creation of distal arteriovenous fistula during lower extremity bypass surgery (non-hemodialysis) 
45110,"Proctectomy; complete, combined abdominoperineal, with colostomy"
45111,"Proctectomy; partial resection of rectum, transabdominal approach"
45112,"Proctectomy, combined abdominoperineal, pull-through procedure (eg, colo-anal anastomosis)"
45113,"Proctectomy, partial, with rectal mucosectomy, ileoanal anastomosis, creation of ileal reservoir (S or J), with or without loop ileostomy"
45114,"Proctectomy, partial, with anastomosis; abdominal and transsacral approach"
45116,"Proctectomy, partial, with anastomosis; transsacral approach only (Kraske type)"
45119,"Proctectomy, combined abdominoperineal pull-through procedure (eg, colo-anal anastomosis), with creation of colonic reservoir (eg, J-pouch), with diverting enterostomy when performed"
45120,"Proctectomy, complete (for congenital megacolon), abdominal and perineal approach; with pull-through procedure and anastomosis (eg, Swenson, Duhamel, or Soave type operation)"
45121,"Proctectomy, complete (for congenital megacolon), abdominal and perineal approach; with subtotal or total colectomy, with multiple biopsies"
45126,"Pelvic exenteration for colorectal malignancy, with proctectomy (with or without colostomy), with removal of bladder and ureteral transplantations, and/or hysterectomy, or cervicectomy, with or without removal of tube(s), with or without removal of ovary(s), or any combination thereof"
45395,"Laparoscopy, surgical; proctectomy, complete, combined abdominoperineal, with colostomy"
